id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A09x82831,A09,0,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x211875,A09,1.2502191354656,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x400907,A09,2.07668627190454,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x512841,A09,2.48481046052006,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x591435,A09,2.89297666106877,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x661231,A09,3.30112237461079,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x761140,A09,3.70920386041692,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1011043,A09,4.96448171860186,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1147489,A09,7.11097247365964,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1225405,A09,7.93735055211069,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1295262,A09,8.3453779551587,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1319600,A09,9.60085558342857,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1412906,A09,10.0089370672915,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1439644,A09,10.4171032658085,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1528011,A09,10.8252713703236,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x1563612,A09,11.2133087543874,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,BB,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,BB,AA,BB,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4409842,A09,25.7272768674664,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4432703,A09,26.1342038104784,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4537739,A09,26.5423279999751,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4597771,A09,27.3688812672884,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,AA,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4675030,A09,27.7770054559031,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4734771,A09,28.1849993765952,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4867227,A09,30.3316393783899,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x4973225,A09,30.7395912895077,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x5030016,A09,31.5659693717266,AA,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x5092424,A09,33.7125643383622,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x5203794,A09,34.1203410870424,AA,BB,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x5442162,A09,36.7301302472397,AA,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A09x5501325,A09,37.1380792727706,AA,BB,BB,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,AA,BB,AA,AA,BB,BB,BB,BB,BB,AA,AA,BB,BB,BB,BB,BB,BB,AA,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,BB,AA,AA,AA,AA,BB,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
